unique_id,n_obs,estado,regimen,ganador,mase_naive,mase_seasonal_naive,mase_ganador,structural_filter
M607,48,ok,no_estacional_plano,linear_regression,0.6200378071833648,2.1249212350346567,1.6704493494500163,True
M279,48,ok,estacional_con_tendencia,holt_winters,0.9893992932862191,1.1071849234393403,0.6050691536131448,True
M1121,48,ok,no_estacional_con_tendencia,naive,0.08928040946505321,0.6306738528711379,0.08928040946505321,True
M428,48,ok,estacional_plano,naive,0.8952287260206592,0.8976881455976391,0.8952287260206592,True
M1035,48,ok,no_estacional_con_tendencia,ses,0.7022015095430243,1.0403702715621213,0.6980605158072227,True
M270,48,ok,no_estacional_con_tendencia,linear_regression,0.8291111111111111,1.2937777777777777,1.1844013392087627,True
M1073,48,ok,no_estacional_plano,naive,1.1431498307500445,3.875022269730982,1.1431498307500445,True
M587,48,ok,no_estacional_plano,holt,0.9695603156708005,0.6200676437429538,1.0148047573747438,True
M391,48,ok,estacional_plano,auto_arima,0.9401860166773572,0.9160786829163994,0.91128928010874,True
M225,48,ok,no_estacional_con_tendencia,ses,0.7017396184062851,0.6212121212121212,0.5586289086848841,True
M401,48,ok,estacional_plano,auto_arima,0.44826503375726173,0.5534620819594913,0.711175835236104,True
M1273,48,ok,no_estacional_plano,ses,0.7125668449197862,2.9648760330578514,0.7178952549047092,True
M891,48,ok,no_estacional_plano,naive,1.1281446540880502,4.029088050314465,1.1281446540880502,True
M1323,48,ok,no_estacional_con_tendencia,auto_theta,0.8158863404470101,0.9530769063698248,0.4986402024681029,True
M434,48,ok,no_estacional_plano,mean,0.7844628861226373,0.7372060857538036,0.7495147870835112,True
M142,48,ok,no_estacional_con_tendencia,holt,0.6972789115646258,1.1993197278911565,0.8006889267677798,True
M943,48,ok,estacional_plano,auto_sarima,0.5191107963058817,1.3489252731086714,0.48928947620911245,True
M493,48,ok,no_estacional_plano,auto_sarima,0.1564626401301858,1.6025982092928293,0.19065890819246617,True
M1256,48,ok,no_estacional_plano,naive,0.6843569441472288,0.8993152150652686,0.6843569441472288,True
M75,48,ok,no_estacional_con_tendencia,linear_regression,0.28494208494208495,0.32847490347490343,0.2458200140198322,True
M539,48,ok,no_estacional_plano,naive,1.1196200653012764,2.5982487384980706,1.1196200653012764,True
M20,48,ok,no_estacional_con_tendencia,linear_regression,1.054749340369393,1.343227792436236,1.1221515641074695,True
M440,48,ok,no_estacional_plano,linear_regression,0.6591785045699814,0.9413610835811035,0.6502308691405652,True
M214,48,ok,no_estacional_con_tendencia,weighted_moving_average,0.6243654822335026,0.7655910079767948,0.7585297316896302,True
M1400,48,ok,no_estacional_con_tendencia,holt,0.7660131344548065,7.934730958566523,0.6086592879026426,True
M1378,48,ok,estacional_plano,mean,1.6059787788296587,0.8787512972022787,1.0491435161161131,True
M1396,48,ok,estacional_plano,auto_ets,1.9057815845824413,0.5781584582441114,0.48535614500651086,True
M72,48,ok,no_estacional_plano,mean,0.894526207074619,1.2332816937774336,0.8460029605062556,True
M276,48,ok,no_estacional_con_tendencia,ses,0.40221114917471196,0.515000519049102,0.27432168057807355,True
M522,48,ok,no_estacional_con_tendencia,ses,0.46621943096393564,1.172376058616424,1.3150398678508477,True
M609,48,ok,no_estacional_plano,weighted_moving_average,0.6052006215154009,1.5926332145142128,0.6448290832647839,True
M1080,48,ok,estacional_plano,auto_ets,0.5789473684210527,0.6842105263157895,0.23795885379793139,True
M636,48,ok,no_estacional_plano,mean,0.8029166666666667,0.9054166666666666,0.7035569265344638,True
M771,48,ok,no_estacional_plano,auto_sarima,0.8115849777211968,1.9414385741565883,0.5090564872197773,True
M1338,48,ok,estacional_plano,auto_ets,0.520745200130166,0.42914090465343313,0.35429589596201766,True
M1014,48,ok,no_estacional_plano,auto_arima,0.8781811790153664,3.218961931500677,1.0560236381777783,True
M725,48,ok,no_estacional_plano,holt,0.9699055304366467,2.0261315499088677,1.500453724883142,True
M666,48,ok,estacional_plano,auto_sarima,0.8426113360323888,1.3183198380566803,0.44493826279095133,True
M1251,48,ok,no_estacional_plano,holt,0.6357385446244641,2.30498023495351,1.3294218445139343,True
M615,48,ok,estacional_con_tendencia,holt,0.6506598240469208,0.6359970674486803,0.5178347413555688,True
M1011,48,ok,estacional_plano,holt_winters,0.7622641247230638,1.6882190875318166,0.5053909805651681,True
M689,48,ok,estacional_plano,auto_theta,7.45937318630296,0.9852002321532212,1.3943170760628272,True
M1307,48,ok,no_estacional_plano,naive,1.193121693121693,3.3624338624338623,1.193121693121693,True
M1155,48,ok,no_estacional_plano,naive,0.13877671288407953,0.32326693527130324,0.13877671288407953,True
M680,48,ok,estacional_plano,auto_sarima,0.5285118219749653,1.7524339360222532,0.5116013951767334,True
M533,48,ok,no_estacional_plano,naive,6.305467372134039,5.563080540858319,6.305467372134039,True
M1217,48,ok,no_estacional_plano,ses,0.6700165257333466,0.746067153042678,0.6815067853832905,True
M510,48,ok,estacional_plano,auto_sarima,1.705574912891986,2.0165505226480835,1.3788519836567428,True
M300,48,ok,no_estacional_con_tendencia,linear_regression,0.47861635220125787,0.8213836477987421,0.3382123648559333,True
M250,48,ok,no_estacional_con_tendencia,ses,0.9288600288600288,0.7927849927849928,0.6107977596496894,True
M816,48,ok,no_estacional_con_tendencia,holt,0.14763374485596706,4.165380658436214,0.11878899307842747,True
M369,48,ok,no_estacional_plano,linear_regression,1.1781609195402298,0.997971602434077,1.018614707255139,True
M880,48,ok,no_estacional_plano,naive,0.7805867665418227,3.2119225967540572,0.7805867665418227,True
M74,48,ok,no_estacional_con_tendencia,linear_regression,1.0935804701627487,0.8201853526220615,0.5969514626628978,True
M224,48,ok,no_estacional_con_tendencia,holt,1.2337962962962963,1.2337962962962963,0.6228167502790721,True
M1015,48,ok,no_estacional_plano,auto_arima,0.5261856960904949,1.5759018198303218,0.48685335756298426,True
M727,48,ok,estacional_plano,seasonal_naive,0.5738786279683378,0.2836411609498681,0.2836411609498681,True
M1265,48,ok,no_estacional_con_tendencia,auto_arima,1.8101735236495942,9.08816120906801,1.6780236194666915,True
M1190,48,ok,no_estacional_con_tendencia,naive,1.1288786174208294,4.983898419018688,1.1288786174208294,True
M346,48,ok,estacional_plano,weighted_moving_average,0.9838709677419355,0.8774193548387097,0.7367741935483874,True
M681,48,ok,estacional_plano,auto_ets,0.8282582216808769,0.4445797807551766,0.17150084631466248,True
M128,48,ok,no_estacional_plano,moving_average,0.6417089678510998,1.031937394247039,0.5318668922729836,True
M238,48,ok,no_estacional_con_tendencia,holt,1.0029569892473118,0.6392473118279569,0.6555561537278735,True
M565,48,ok,estacional_plano,seasonal_naive,1.3974663499604119,1.250989707046714,1.250989707046714,True
M490,48,ok,estacional_plano,holt,1.7798929570611846,1.058873616348376,1.5346105024141306,True
M829,48,ok,estacional_plano,auto_sarima,0.4824561403508772,0.37719298245614036,0.3456125265176237,True
M443,48,ok,no_estacional_con_tendencia,auto_arima,0.5203501094091904,0.4754923413566739,0.4443952259634232,True
M762,48,ok,estacional_con_tendencia,seasonal_naive,0.6578094620868438,1.0628645495787425,1.0628645495787425,True
