unique_id,n_obs,estado,regimen,ganador,mase_naive,mase_seasonal_naive,mase_ganador,outer_block
M736,48,ok,no_estacional_plano,ses,0.5869274758163647,0.8753139864250977,0.5506863620232074,9
M1282,48,ok,no_estacional_con_tendencia,naive,0.5895895895895896,2.6816816816816815,0.5895895895895896,9
M64,48,ok,no_estacional_plano,mean,0.6021956222808322,1.242938617253894,0.4414865691585402,9
M970,48,ok,no_estacional_con_tendencia,auto_arima,0.7328947957220209,3.7562983845706364,0.5563947190639639,9
M394,48,ok,estacional_con_tendencia,auto_arima,1.5044776119402985,1.1194029850746268,1.3020126379951886,9
M747,48,ok,estacional_plano,seasonal_naive,2.09270151049325,0.819877021788531,0.819877021788531,9
M132,48,ok,estacional_plano,linear_regression,0.8050151318633808,1.0391266753134456,0.5629634046469522,9
M216,48,ok,no_estacional_plano,linear_regression,0.843123624145522,1.091878113775924,0.7682746928983655,9
M85,48,ok,no_estacional_con_tendencia,linear_regression,0.9650793650793651,2.3128626163108925,1.0260299873981138,9
M1395,48,ok,estacional_plano,holt_winters,1.6381578947368423,1.131578947368421,1.0044345953850717,9
M979,48,ok,no_estacional_plano,holt,0.8354002254791432,5.13616434924214,0.7032730018661668,9
M135,48,ok,no_estacional_con_tendencia,holt,1.0107250107250108,0.96996996996997,0.6945521054651032,9
M812,48,ok,no_estacional_con_tendencia,linear_regression,0.3024101864483856,2.561846293769895,0.44557836802357437,9
M103,48,ok,no_estacional_con_tendencia,linear_regression,1.4610622352557836,1.2877158683610297,0.9394283282287174,9
M303,48,ok,estacional_plano,linear_regression,1.0397222222222222,0.9236111111111113,0.8117536841738855,9
M1417,48,ok,no_estacional_con_tendencia,auto_arima,0.5366087613713144,5.601835153121873,0.4473322560936066,9
M1039,48,ok,no_estacional_plano,naive,0.8801904986814658,5.723855630338097,0.8801904986814658,9
M795,48,ok,estacional_plano,auto_sarima,1.174791533033996,0.9352148813341886,0.42534260918789474,9
M1296,48,ok,no_estacional_con_tendencia,holt,2.1459479281261458,7.343601026769344,1.8028535570306206,9
M1175,48,ok,no_estacional_con_tendencia,auto_arima,0.5356260118101516,1.081216892224973,0.6656221139884042,9
M1346,48,ok,estacional_plano,auto_sarima,1.343391570354718,0.4836299098949953,0.40108382483786814,9
M511,48,ok,estacional_con_tendencia,holt_winters,1.126114485075591,1.1830985915492958,1.0245156464950296,9
M149,48,ok,no_estacional_plano,mean,0.9396825396825397,1.5238095238095237,0.9281630834566417,9
M585,48,ok,no_estacional_plano,holt,0.4388014166239973,4.0454855777436425,0.4200549326267784,9
M204,48,ok,no_estacional_plano,ses,0.9492164486862259,1.1417462000706962,0.8294094905259688,9
M1046,48,ok,no_estacional_con_tendencia,naive,1.1037253926456927,4.2082623263535766,1.1037253926456927,9
M1088,48,ok,no_estacional_con_tendencia,auto_arima,0.5607277595229402,5.515364488256054,0.36830096179454785,9
M817,48,ok,no_estacional_plano,auto_arima,0.432933991073526,1.4059196617336152,0.36910905990802484,9
M933,48,ok,estacional_con_tendencia,auto_sarima,2.5968454258675076,2.755709779179811,0.4717369797596967,9
M409,48,ok,no_estacional_plano,auto_arima,0.5446746181209459,0.6520192508893075,0.6127889627407539,9
M1324,48,ok,estacional_con_tendencia,auto_sarima,1.6154146283391095,1.9826322057316839,1.2824653574808926,9
M1353,48,ok,estacional_con_tendencia,holt_winters,1.6478679504814304,0.8094910591471801,0.6453675706425482,12
M206,48,ok,no_estacional_plano,holt,0.6788150042625746,1.0294117647058822,0.8649919849309239,12
M1041,48,ok,no_estacional_plano,naive,1.4504679362903459,3.335527504836889,1.4504679362903459,12
M516,48,ok,no_estacional_plano,auto_arima,1.2921940928270041,1.5580168776371308,1.1824772276682023,12
M201,48,ok,estacional_con_tendencia,holt_winters,0.9857482185273159,1.2232779097387174,0.8709412664190185,12
M1143,48,ok,no_estacional_plano,holt,0.7678228074955249,6.67053909027431,0.8850950588784702,12
M914,48,ok,no_estacional_con_tendencia,auto_arima,0.8130207754816348,4.350673360714267,0.9444759634391389,12
M100,48,ok,estacional_con_tendencia,naive,0.6979093464511595,0.6415436870461466,0.6979093464511595,12
M635,48,ok,no_estacional_plano,naive,0.607235142118863,3.242894056847545,0.607235142118863,12
M708,48,ok,estacional_plano,auto_ets,0.8177710843373494,0.5161359724612736,0.42506977063175544,12
M750,48,ok,estacional_plano,holt_winters,1.2212308096050386,0.5674452171631019,0.502853250586089,12
M1414,48,ok,no_estacional_con_tendencia,holt,1.4848546128892797,10.734371371987116,1.24846462011358,12
M899,48,ok,no_estacional_con_tendencia,holt,0.8152950402010269,7.281811816440759,0.7169378372083237,12
M353,48,ok,no_estacional_plano,mean,0.7585685483870968,0.9114583333333333,0.580324172318875,12
M223,48,ok,no_estacional_plano,auto_arima,0.4237891737891738,0.7561728395061729,0.5250444196523346,12
M362,48,ok,no_estacional_plano,linear_regression,0.7419590643274854,0.7760721247563352,0.5099263037675985,12
M905,48,ok,no_estacional_plano,auto_arima,0.8817916342099571,6.300379243195506,0.7844160514313583,12
M474,48,ok,no_estacional_plano,auto_arima,0.5301890846583583,0.5076278470133219,0.4642013347684815,12
M460,48,ok,no_estacional_con_tendencia,naive,0.7270029673590503,1.1337784371909,0.7270029673590503,12
M662,48,ok,estacional_con_tendencia,naive,1.1116910229645094,0.8121085594989561,1.1116910229645094,12
M792,48,ok,no_estacional_plano,linear_regression,1.5452174459527401,2.049200289089995,1.7688134599812555,12
M1177,48,ok,estacional_con_tendencia,seasonal_naive,1.1276041666666667,0.6918402777777778,0.6918402777777778,12
M604,48,ok,no_estacional_con_tendencia,naive,0.8645457711060379,1.058527020399766,0.8645457711060379,12
M1303,48,ok,no_estacional_plano,ses,1.0493295019157087,5.736111111111112,1.0426138885925675,12
M695,48,ok,estacional_con_tendencia,auto_ets,1.9981532779316713,0.5872576177285319,0.6122322536913737,12
M745,48,ok,estacional_plano,auto_ets,2.5174032415197947,0.7664511557877955,0.715564946627289,12
M932,48,ok,estacional_plano,auto_sarima,3.514025527557327,2.5579490180302087,0.7327906739648183,12
M126,48,ok,no_estacional_plano,mean,0.5126784835056623,0.6354628261939932,0.46654477970917796,12
M1060,48,ok,no_estacional_con_tendencia,holt,1.0798426685981009,9.553456462256559,1.014021067037187,12
M1366,48,ok,no_estacional_plano,moving_average,0.9661458333333334,2.6614583333333335,1.1028645833333333,12
M547,48,ok,no_estacional_plano,naive,1.304017752861481,3.0168185003503853,1.304017752861481,12
M267,48,ok,no_estacional_con_tendencia,holt,1.009792323869611,0.9522870662460569,0.5746613004031712,12
M623,48,ok,estacional_con_tendencia,seasonal_naive,0.8300536672629697,0.6118067978533095,0.6118067978533095,12
M764,48,ok,estacional_plano,seasonal_naive,1.742765273311897,1.4533762057877813,1.4533762057877813,12
M150,48,ok,no_estacional_plano,holt,0.26778329197684037,0.6079404466501241,0.3008673859340017,12
M380,48,ok,no_estacional_plano,auto_arima,1.0184419036156662,0.8424853317285994,0.6218634450477497,12
M709,48,ok,no_estacional_plano,auto_arima,1.2935055615357014,1.340599210620739,1.0803811598027757,12
M450,48,ok,no_estacional_plano,naive,1.1202763677382965,1.1104060913705585,1.1202763677382965,12
M802,48,ok,estacional_con_tendencia,auto_sarima,1.6564659427443238,0.809476801579467,0.7728939448070078,12
M728,48,ok,no_estacional_plano,auto_arima,0.8698507776376628,1.0298444724674232,0.8729967773245131,12
M607,48,ok,no_estacional_plano,auto_arima,0.5658303155716502,1.3202707363338504,0.5730632774693709,12
M279,48,ok,estacional_con_tendencia,auto_arima,1.1599684791174154,1.268715524034673,1.1074240996855578,12
M1121,48,ok,no_estacional_con_tendencia,ses,0.08979411961427547,0.6177271526435085,0.09062547968086014,12
M428,48,ok,estacional_plano,naive,0.9414466130884042,0.7531572904707232,0.9414466130884042,12
M1035,48,ok,no_estacional_con_tendencia,linear_regression,0.6216715275357534,0.7701343923302212,0.49452001012321256,12
M270,48,ok,no_estacional_con_tendencia,linear_regression,1.0142895299145298,1.0844017094017093,1.0516371238809068,12
M1073,48,ok,no_estacional_plano,ses,1.1406581740976647,3.5130042462845017,1.1426066785223923,12
M587,48,ok,no_estacional_plano,ses,1.175889328063241,1.3219148001756698,0.9204439024917129,12
M391,48,ok,estacional_plano,naive,0.8114114114114114,0.8629129129129128,0.8114114114114114,12
M225,48,ok,no_estacional_con_tendencia,linear_regression,0.9901158827539195,1.089525107930016,0.8289714976527116,12
M401,48,ok,estacional_plano,auto_arima,0.6207033578382675,0.8110470892112059,0.7333361447682956,12
M1273,48,ok,no_estacional_plano,naive,0.5366605855268874,3.2845756233168277,0.5366605855268874,12
M891,48,ok,no_estacional_plano,linear_regression,0.7589285714285714,2.261904761904762,2.783338998364438,12
M1323,48,ok,no_estacional_con_tendencia,naive,1.0940881249933654,1.40504985767947,1.0940881249933654,12
M434,48,ok,no_estacional_plano,auto_arima,0.9940562833575933,1.0977680737506064,0.7845797028759618,12
M142,48,ok,no_estacional_con_tendencia,ses,0.6359649122807017,1.2982456140350878,1.28544767097881,12
M943,48,ok,estacional_plano,auto_arima,0.3714542579905137,0.8899153672071177,0.3748142681196769,12
M493,48,ok,no_estacional_plano,naive,0.8434121272490306,5.380396296547838,0.8434121272490306,12
M1256,48,ok,no_estacional_plano,naive,1.3810069743001814,2.9400735645361613,1.3810069743001814,12
M75,48,ok,no_estacional_con_tendencia,linear_regression,0.6930428134556574,0.6756498470948011,0.4951032679502659,12
M539,48,ok,no_estacional_plano,linear_regression,1.1647930049964312,2.164079229122056,2.6443572327923333,12
M20,48,ok,no_estacional_con_tendencia,naive,1.0400516795865633,1.1078811369509045,1.0400516795865633,12
M440,48,ok,no_estacional_plano,linear_regression,0.85995085995086,1.085995085995086,0.695732667114061,12
M214,48,ok,no_estacional_con_tendencia,ses,0.6725265739983647,0.7798446443172526,0.7128132507932192,12
M1400,48,ok,no_estacional_con_tendencia,auto_arima,0.7598033181564057,7.144312265683166,0.41741160364543983,12
M1378,48,ok,estacional_plano,mean,1.2704948301329393,0.7972365829640571,0.7720646259582363,12
M1396,48,ok,estacional_plano,seasonal_naive,1.5555555555555556,0.5728395061728395,0.5728395061728395,12
M72,48,ok,no_estacional_plano,linear_regression,0.7670126874279124,0.8654123414071512,0.7846230781627103,12
M276,48,ok,no_estacional_con_tendencia,auto_arima,0.4222783389450056,0.5597643097643098,0.2832402697069461,12
M522,48,ok,no_estacional_con_tendencia,moving_average,0.6384364820846906,1.0754614549402823,0.6900560984437208,12
M609,48,ok,no_estacional_plano,mean,1.2665582851637764,1.5152336223506742,1.2174850628681941,12
M1080,48,ok,estacional_plano,auto_ets,0.8585365853658538,1.1609756097560975,0.29839883493675184,12
M636,48,ok,no_estacional_plano,auto_arima,0.9363295880149813,1.1760299625468165,0.6861919950407728,12
M771,48,ok,no_estacional_plano,seasonal_naive,1.1864095500459138,2.005509641873278,2.005509641873278,12
M1338,48,ok,estacional_plano,auto_ets,0.5883807678832718,0.7506543288749665,0.4516609861962251,12
M1014,48,ok,no_estacional_plano,holt,0.847715638532596,2.605763095476512,0.9278646679435263,12
M725,48,ok,no_estacional_plano,holt,0.837157166095046,1.451962539974977,0.8451055640149229,12
M666,48,ok,estacional_plano,auto_sarima,1.712396694214876,2.1272727272727274,0.7382479216122898,12
M1251,48,ok,no_estacional_plano,ses,1.1721650956869467,2.4036882319337334,1.1586505640328417,12
M615,48,ok,estacional_con_tendencia,holt_winters,0.7377887497795804,1.253394463057662,1.5316250160180835,12
M1011,48,ok,estacional_plano,auto_sarima,1.2262978233101505,1.4233074510674346,0.5983493138614626,12
M689,48,ok,estacional_plano,holt_winters,3.418529542144259,0.6122474827433347,1.051586488274741,12
M1307,48,ok,no_estacional_plano,auto_arima,0.9375,2.7083333333333335,0.9336384378601537,12
M1155,48,ok,no_estacional_plano,ses,0.16714966422322053,0.46505004138489087,0.17525039928412892,12
M680,48,ok,estacional_plano,ses,0.7164553618594823,1.6270470153195984,0.7228635274490588,12
M533,48,ok,no_estacional_plano,holt,3.936242816091954,4.920617816091954,3.985135033250007,12
M1217,48,ok,no_estacional_plano,naive,0.6804454548847666,0.9230157179334617,0.6804454548847666,12
M510,48,ok,estacional_plano,seasonal_naive,1.6367301231802913,1.6080627099664055,1.6080627099664055,12
M300,48,ok,no_estacional_con_tendencia,naive,0.37037934599974154,0.8086144500452372,0.37037934599974154,12
M250,48,ok,no_estacional_con_tendencia,ses,0.7105055292259084,0.7187993680884676,0.5777073866528263,12
M816,48,ok,no_estacional_con_tendencia,holt,0.15302066772655007,7.530471648118707,0.08266210031474637,12
M369,48,ok,no_estacional_plano,ses,0.6855413105413105,1.0158475783475784,0.587964824174897,12
M880,48,ok,no_estacional_plano,holt,0.5892255892255892,2.4069865319865325,0.7464189301181208,12
M74,48,ok,no_estacional_con_tendencia,naive,1.2023023298477344,0.8836681342872867,1.2023023298477344,12
M224,48,ok,no_estacional_con_tendencia,holt,1.0029644268774704,1.0029644268774704,0.5708173108402005,12
M1015,48,ok,no_estacional_plano,auto_arima,0.6912005355548944,1.3895603986908658,0.5933734720259212,12
M727,48,ok,estacional_plano,seasonal_naive,0.5078909612625537,0.2984218077474892,0.2984218077474892,12
M1265,48,ok,no_estacional_con_tendencia,linear_regression,1.174542209807573,7.155202513966481,1.4637747087804915,12
M1190,48,ok,no_estacional_con_tendencia,naive,0.9830054116816832,4.288620800715541,0.9830054116816832,12
M346,48,ok,estacional_plano,naive,0.967277043065446,0.7862834859274331,0.967277043065446,12
M681,48,ok,estacional_plano,auto_arima,0.8995756718528997,0.528995756718529,0.30309362180716065,12
M128,48,ok,no_estacional_plano,linear_regression,0.6294076163610719,0.8392101551480959,0.47524160166045165,12
M238,48,ok,no_estacional_con_tendencia,ses,1.0789980732177264,0.9553628773281952,0.6365716068966117,12
M565,48,ok,estacional_plano,seasonal_naive,1.4413793103448276,0.7224137931034483,0.7224137931034483,12
M490,48,ok,estacional_plano,auto_sarima,1.390311986863711,1.271592775041051,0.8382271860613908,12
M829,48,ok,estacional_plano,seasonal_naive,0.5480572597137015,0.5071574642126789,0.5071574642126789,12
M443,48,ok,no_estacional_con_tendencia,linear_regression,0.8442579968536968,0.520013983569306,0.5424001370846138,12
M762,48,ok,estacional_con_tendencia,auto_theta,0.7319804058782365,0.6186144156752974,0.8954542805211063,12
M1064,48,ok,estacional_con_tendencia,auto_ets,1.7697841726618706,2.892086330935252,0.6999658369017687,12
M476,48,ok,estacional_plano,auto_ets,2.839655364840735,1.1551322143880878,1.0759906786273281,12
M935,48,ok,estacional_con_tendencia,auto_sarima,1.2818569018575445,1.4846782611117182,0.5058205374750391,12
M78,48,ok,no_estacional_con_tendencia,moving_average,0.7719298245614036,0.6666666666666667,0.9359649122807017,12
M87,48,ok,no_estacional_plano,linear_regression,2.4840228725193407,2.575260679448369,1.5937464982469758,12
M496,48,ok,estacional_con_tendencia,holt,1.1054852320675106,0.5907172995780591,1.0481623136852236,12
M535,48,ok,no_estacional_con_tendencia,moving_average,0.9700032605151614,0.5810509727203564,0.6324040865123354,12
M110,48,ok,estacional_con_tendencia,linear_regression,0.887218045112782,0.9624060150375942,0.5638874996186185,12
M1074,48,ok,estacional_con_tendencia,seasonal_naive,2.0563380281690145,1.6056338028169015,1.6056338028169015,12
M383,48,ok,estacional_con_tendencia,naive,0.7433348395842747,0.9357583973489982,0.7433348395842747,12
M258,48,ok,no_estacional_con_tendencia,ses,0.7291666666666666,1.072881593714927,0.47780390020258934,12
M736,48,ok,no_estacional_plano,ses,0.5733114367525687,0.7177446521812363,0.5315741700741522,12
M1282,48,ok,no_estacional_con_tendencia,naive,0.4682721712538226,2.956804281345566,0.4682721712538226,12
M64,48,ok,no_estacional_plano,mean,0.5918054962266837,1.0116759219706677,0.4823702728064762,12
M970,48,ok,no_estacional_con_tendencia,holt,1.086709059506987,4.090614696184645,0.9914756099772143,12
M394,48,ok,estacional_con_tendencia,auto_arima,1.289914066033469,1.3288104929895976,1.216297234519618,12
M747,48,ok,estacional_plano,auto_sarima,2.120540691192865,0.6548216276477146,0.9113317823130853,12
M132,48,ok,estacional_plano,holt,0.7561728395061729,1.0532407407407407,0.5824886903054934,12
M216,48,ok,no_estacional_plano,ses,0.9581889915319477,1.10806389530408,0.7587091146711106,12
M85,48,ok,no_estacional_con_tendencia,linear_regression,0.8523316062176165,2.266839378238342,0.9175266946865536,12
M1395,48,ok,estacional_plano,holt_winters,1.489749430523918,0.8610478359908884,0.7402033020523381,12
M979,48,ok,no_estacional_plano,ses,1.0085497150094997,4.324203082119485,1.0126346312196488,12
M135,48,ok,no_estacional_con_tendencia,linear_regression,0.9362139917695472,0.9482167352537723,0.6377405615171844,12
M812,48,ok,no_estacional_con_tendencia,linear_regression,0.5091900311526479,2.250467289719626,0.6008746637029504,12
M103,48,ok,no_estacional_con_tendencia,holt,1.171119592875318,1.2913486005089059,0.9405439159027781,12
M303,48,ok,estacional_plano,naive,0.8210154241645244,0.8547557840616967,0.8210154241645244,12
M1417,48,ok,no_estacional_con_tendencia,holt,0.4979386991699473,6.296088939489234,0.37273620435285637,12
M1039,48,ok,no_estacional_plano,naive,0.8240131578947368,4.858004385964912,0.8240131578947368,12
M795,48,ok,estacional_plano,holt_winters,0.9851485148514851,0.6996699669966996,0.5939486409553991,12
M1296,48,ok,no_estacional_con_tendencia,holt,1.965811965811966,7.80982905982906,1.8357576626597534,12
M1175,48,ok,no_estacional_con_tendencia,auto_arima,0.491798752236599,0.9211497339784851,0.5798950319836715,12
M1346,48,ok,estacional_plano,auto_ets,1.1984166672622636,0.6621768467550214,0.33579163411741736,12
M511,48,ok,estacional_con_tendencia,holt_winters,1.166805903648009,1.005012531328321,0.7969613691349984,12
M149,48,ok,no_estacional_plano,linear_regression,0.8773333333333333,1.2926666666666666,0.8326635338606864,12
M585,48,ok,no_estacional_plano,naive,0.6949305405987508,3.515798872855194,0.6949305405987508,12
M204,48,ok,no_estacional_plano,linear_regression,0.8472998137802606,1.1210428305400373,0.6254483052726408,12
M1046,48,ok,no_estacional_con_tendencia,holt,1.1609822629340574,4.095506265124931,1.1013932005920377,12
M1088,48,ok,no_estacional_con_tendencia,auto_arima,0.7057440208145702,6.448013609526668,0.40995425099302174,12
M817,48,ok,no_estacional_plano,auto_arima,0.37563131313131315,1.2941919191919191,0.3094994551445199,12
M933,48,ok,estacional_con_tendencia,auto_sarima,2.609938434476693,3.0147317502198767,0.5424484470916671,12
M409,48,ok,no_estacional_plano,holt,0.67008547008547,0.6252136752136752,0.6788329696028849,12
M1324,48,ok,estacional_con_tendencia,auto_sarima,1.4533918743651881,1.6608995078320685,1.0649090481184258,12
